,x
323,12.96153831
324,13.28112888
325,14.24325466
326,13.39656353
327,13.95396614
328,13.00699329
329,13.80854988
330,12.50051498
331,14.1352911
332,13.6683712
333,12.94472694
334,13.0841608
335,13.43140221
336,14.44333839
337,14.17279911
338,13.9183445
339,14.93746567
340,14.56524372
341,13.8855114
342,13.68552685
343,13.2632494
344,14.27769566
345,13.69103146
346,13.88425159
347,13.96116447
348,13.64676571
349,13.62025166
350,14.79707432
351,14.20732689
352,14.87462044
353,14.29081821
354,14.908741
355,14.67412949
356,14.21626472
357,14.57198429
358,14.52504826
359,15.21208382
360,14.53926563
361,14.6354599
362,14.82194233
363,14.65749741
364,14.10140419
365,15.90805531
366,14.99467945
367,14.69593716
368,15.51517773
369,15.41887569
370,13.70632553
371,15.66416645
372,15.46756744
373,15.43153286
374,14.29415607
375,15.61566257
376,14.95150948
377,15.39855576
378,14.61123657
379,14.54944897
380,14.6807766
381,14.65231514
382,14.4931612
383,15.26676941
384,14.9353714
385,15.57317066
386,14.94874191
387,14.87559128
388,15.30119038
389,15.6678524
390,14.43659496
391,14.87079716
392,14.39551926
393,14.67424297
394,14.72648048
395,15.56498909
396,15.70055294
397,15.73411655
398,15.54744625
399,15.04632473
400,16.04031754
401,16.0869236
402,15.95951939
403,14.82604408
404,15.96853924
405,15.54328251
406,15.59850788
407,14.89479446
408,16.15794182
409,15.63649845
410,14.65815926
411,16.76510239
412,15.03099251
413,15.78363419
414,15.19963646
415,14.75091457
416,14.66391087
417,15.00149059
418,15.86160946
419,14.76265907
420,15.29145813
421,15.76542759
422,14.9499836
423,15.5241251
424,15.19445229
425,15.17822456
426,16.43437576
427,15.35383424
428,16.0367775
429,15.20729733
430,15.93300343
431,15.61752796
432,15.71874046
433,16.53216743
434,15.88140869
435,16.14258957
436,15.44896603
437,15.81651115
438,15.44562721
439,15.7727232
440,15.27095509
441,16.9705925
442,17.35861397
443,15.72263718
444,17.69068336
445,16.58275604
446,17.08178902
447,15.48082924
448,17.36043549
449,16.46942139
450,15.21712685
451,17.02422523
452,16.25294113
453,17.04539871
454,16.69383812
455,16.40807504
456,16.73010445
